"","Fecha","Último","Apertura","Máximo","Mínimo","% var."
"1324",2017-09-05,1.3033,1.2927,1.3044,1.2909,0.78
"1325",2017-09-04,1.2932,1.2958,1.2967,1.2911,-0.15
"1326",2017-09-01,1.2951,1.2931,1.2996,1.2904,0.15
"1327",2017-08-31,1.2931,1.2928,1.2935,1.2851,0.04
"1328",2017-08-30,1.2926,1.2918,1.2939,1.2877,0.05
"1329",2017-08-29,1.292,1.2931,1.2979,1.2914,-0.1
"1330",2017-08-28,1.2933,1.2902,1.2948,1.2873,0.36
"1331",2017-08-25,1.2887,1.2799,1.2891,1.2793,0.68
"1332",2017-08-24,1.28,1.2796,1.2837,1.2771,0
"1333",2017-08-23,1.28,1.2824,1.2835,1.2779,-0.19
"1334",2017-08-22,1.2824,1.2897,1.291,1.2809,-0.6
"1335",2017-08-21,1.2901,1.287,1.2918,1.2849,0.19
"1336",2017-08-18,1.2876,1.2869,1.292,1.2834,0.05
"1337",2017-08-17,1.2869,1.2894,1.2914,1.2855,-0.16
"1338",2017-08-16,1.289,1.287,1.2905,1.2842,0.16
"1339",2017-08-15,1.287,1.2964,1.2971,1.2845,-0.73
"1340",2017-08-14,1.2965,1.2994,1.3024,1.2957,-0.36
"1341",2017-08-11,1.3012,1.2976,1.3031,1.2938,0.29
"1342",2017-08-10,1.2975,1.3,1.3017,1.2951,-0.23
"1343",2017-08-09,1.3005,1.2989,1.3029,1.2966,0.11
"1344",2017-08-08,1.2991,1.3035,1.3055,1.2952,-0.34
"1345",2017-08-07,1.3035,1.3028,1.3063,1.3014,-0.01
"1346",2017-08-04,1.3036,1.3135,1.3166,1.3022,-0.78
"1347",2017-08-03,1.3139,1.3221,1.3266,1.3112,-0.64
"1348",2017-08-02,1.3223,1.3203,1.3252,1.3189,0.15
"1349",2017-08-01,1.3203,1.3216,1.3249,1.3193,-0.08
"1350",2017-07-31,1.3214,1.3131,1.3225,1.3096,0.6
"1351",2017-07-28,1.3135,1.3067,1.3155,1.306,0.52
"1352",2017-07-27,1.3067,1.3119,1.3157,1.3052,-0.41
"1353",2017-07-26,1.3121,1.3021,1.3125,1.3001,0.73
"1354",2017-07-25,1.3026,1.303,1.3086,1.3007,-0.02
"1355",2017-07-24,1.3029,1.2986,1.3058,1.2986,0.26
"1356",2017-07-21,1.2995,1.2975,1.3023,1.2954,0.16
"1357",2017-07-20,1.2974,1.3024,1.3038,1.2934,-0.34
"1358",2017-07-19,1.3018,1.3037,1.3053,1.3009,-0.17
"1359",2017-07-18,1.304,1.3057,1.3127,1.3004,-0.11
"1360",2017-07-17,1.3055,1.31,1.3113,1.3045,-0.31
"1361",2017-07-14,1.3096,1.2935,1.3115,1.2933,1.21
"1362",2017-07-13,1.2939,1.2887,1.2958,1.2879,0.42
"1363",2017-07-12,1.2885,1.2848,1.2908,1.2811,0.28
"1364",2017-07-11,1.2849,1.2885,1.2932,1.2833,-0.23
"1365",2017-07-10,1.2879,1.2886,1.2912,1.2857,-0.1
"1366",2017-07-07,1.2892,1.2969,1.2977,1.2867,-0.61
"1367",2017-07-06,1.2971,1.2936,1.2984,1.2919,0.28
"1368",2017-07-05,1.2935,1.2917,1.295,1.2892,0.12
"1369",2017-07-04,1.292,1.294,1.2962,1.2913,-0.13
"1370",2017-07-03,1.2937,1.3011,1.3024,1.293,-0.69
"1371",2017-06-30,1.3027,1.3005,1.3032,1.2948,0.16
"1372",2017-06-29,1.3006,1.2923,1.3013,1.2919,0.62
"1373",2017-06-28,1.2926,1.2817,1.2974,1.2792,0.86
"1374",2017-06-27,1.2816,1.2723,1.286,1.2716,0.75
"1375",2017-06-26,1.2721,1.2729,1.276,1.2704,0.02
"1376",2017-06-23,1.2718,1.2681,1.2745,1.2673,0.28
"1377",2017-06-22,1.2682,1.267,1.2692,1.2652,0.09
"1378",2017-06-21,1.2671,1.2631,1.2712,1.2591,0.32
"1379",2017-06-20,1.2631,1.2732,1.2758,1.2603,-0.82
"1380",2017-06-19,1.2736,1.2787,1.2817,1.2724,-0.31
"1381",2017-06-16,1.2776,1.2754,1.2806,1.2748,0.16
"1382",2017-06-15,1.2755,1.275,1.2796,1.2689,0.02
"1383",2017-06-14,1.2752,1.2755,1.2818,1.2722,-0.01
"1384",2017-06-13,1.2753,1.266,1.2759,1.2642,0.77
"1385",2017-06-12,1.2656,1.2731,1.2771,1.2637,-0.7
"1386",2017-06-09,1.2745,1.2958,1.2964,1.2637,-1.61
"1387",2017-06-08,1.2953,1.2961,1.2979,1.2907,-0.06
"1388",2017-06-07,1.2961,1.2912,1.2969,1.2887,0.39
"1389",2017-06-06,1.2911,1.2905,1.2953,1.2874,0.06
"1390",2017-06-05,1.2903,1.285,1.2942,1.2847,0.12
"1391",2017-06-02,1.2887,1.2881,1.2908,1.2849,0.05
"1392",2017-06-01,1.2881,1.2889,1.2916,1.283,-0.07
"1393",2017-05-31,1.289,1.2859,1.2921,1.2769,0.25
"1394",2017-05-30,1.2858,1.2837,1.289,1.2792,0.13
"1395",2017-05-29,1.2841,1.2807,1.2853,1.2791,0.29
"1396",2017-05-26,1.2804,1.2942,1.2949,1.2773,-1.05
"1397",2017-05-25,1.294,1.2969,1.3013,1.2929,-0.26
"1398",2017-05-24,1.2974,1.2961,1.3,1.2925,0.09
"1399",2017-05-23,1.2962,1.3,1.3036,1.2954,-0.29
"1400",2017-05-22,1.3,1.3007,1.3044,1.2965,-0.27
"1401",2017-05-19,1.3035,1.2936,1.304,1.2927,0.74
"1402",2017-05-18,1.2939,1.2969,1.3051,1.2893,-0.26
"1403",2017-05-17,1.2973,1.2918,1.2994,1.2907,0.43
"1404",2017-05-16,1.2917,1.2896,1.2958,1.2866,0.19
"1405",2017-05-15,1.2893,1.2888,1.294,1.2873,0.02
"1406",2017-05-12,1.2891,1.2886,1.29,1.2843,0.04
"1407",2017-05-11,1.2886,1.2942,1.2953,1.2852,-0.4
"1408",2017-05-10,1.2938,1.2933,1.2989,1.2926,0.02
"1409",2017-05-09,1.2935,1.2944,1.2961,1.2902,-0.04
"1410",2017-05-08,1.294,1.2981,1.2992,1.2929,-0.32
"1411",2017-05-05,1.2981,1.292,1.2985,1.29,0.46
"1412",2017-05-04,1.2921,1.2864,1.2931,1.283,0.42
"1413",2017-05-03,1.2867,1.294,1.2953,1.2865,-0.55
"1414",2017-05-02,1.2938,1.2888,1.2943,1.2865,0.4
"1415",2017-05-01,1.2886,1.2951,1.2955,1.2879,-0.5
"1416",2017-04-28,1.2951,1.2908,1.297,1.2889,0.36
"1417",2017-04-27,1.2904,1.2846,1.2916,1.2836,0.44
"1418",2017-04-26,1.2847,1.284,1.2864,1.2804,0.05
"1419",2017-04-25,1.2841,1.2795,1.2846,1.2772,0.37
"1420",2017-04-24,1.2794,1.2842,1.2871,1.277,-0.15
"1421",2017-04-21,1.2813,1.2813,1.2835,1.2759,0
"1422",2017-04-20,1.2813,1.2782,1.2851,1.2775,0.27
"1423",2017-04-19,1.2779,1.2839,1.2862,1.2768,-0.48
"1424",2017-04-18,1.2841,1.2569,1.2909,1.2518,2.2
"1425",2017-04-17,1.2565,1.2531,1.2599,1.2526,0.33
"1426",2017-04-14,1.2524,1.2503,1.2537,1.25,0.14
"1427",2017-04-13,1.2506,1.2537,1.2575,1.2497,-0.27
"1428",2017-04-12,1.254,1.2491,1.255,1.2479,0.39
"1429",2017-04-11,1.2491,1.2412,1.2497,1.2404,0.62
"1430",2017-04-10,1.2414,1.2384,1.2432,1.2367,0.33
"1431",2017-04-07,1.2373,1.2468,1.2478,1.2363,-0.78
"1432",2017-04-06,1.247,1.2486,1.2508,1.2451,-0.1
"1433",2017-04-05,1.2483,1.244,1.2501,1.2423,0.34
"1434",2017-04-04,1.2441,1.2488,1.2496,1.2418,-0.37
"1435",2017-04-03,1.2487,1.254,1.2556,1.2464,-0.5
"1436",2017-03-31,1.255,1.2472,1.2562,1.2436,0.65
"1437",2017-03-30,1.2469,1.2433,1.2529,1.2405,0.28
"1438",2017-03-29,1.2434,1.2447,1.2476,1.2377,-0.13
"1439",2017-03-28,1.245,1.2559,1.2598,1.2439,-0.84
"1440",2017-03-27,1.2556,1.2487,1.2618,1.2476,0.69
"1441",2017-03-24,1.247,1.2521,1.2524,1.2468,-0.41
"1442",2017-03-23,1.2521,1.2484,1.2532,1.2461,0.3
"1443",2017-03-22,1.2484,1.2477,1.2507,1.2423,0.04
"1444",2017-03-21,1.2479,1.2358,1.2496,1.234,0.98
"1445",2017-03-20,1.2358,1.24,1.2437,1.2335,-0.29
"1446",2017-03-17,1.2394,1.2359,1.2406,1.2323,0.28
"1447",2017-03-16,1.236,1.2289,1.2378,1.2241,0.55
"1448",2017-03-15,1.2292,1.2153,1.2309,1.2139,1.14
"1449",2017-03-14,1.2154,1.2219,1.2228,1.2108,-0.53
"1450",2017-03-13,1.2219,1.2162,1.2252,1.2149,0.39
"1451",2017-03-10,1.2171,1.2168,1.219,1.214,0.03
"1452",2017-03-09,1.2167,1.2166,1.2195,1.2134,-0.02
"1453",2017-03-08,1.217,1.2199,1.2216,1.214,-0.25
"1454",2017-03-07,1.22,1.2235,1.2253,1.2168,-0.29
"1455",2017-03-06,1.2236,1.2294,1.2302,1.2223,-0.48
"1456",2017-03-03,1.2295,1.227,1.2304,1.2217,0.23
"1457",2017-03-02,1.2267,1.2289,1.2308,1.2242,-0.23
"1458",2017-03-01,1.2295,1.2382,1.2406,1.2279,-0.69
"1459",2017-02-28,1.2381,1.2443,1.247,1.2369,-0.51
"1460",2017-02-27,1.2444,1.2467,1.2486,1.2384,-0.19
"1461",2017-02-24,1.2468,1.2554,1.2572,1.2447,-0.69
"1462",2017-02-23,1.2555,1.2443,1.2562,1.2428,0.84
"1463",2017-02-22,1.2451,1.2471,1.2509,1.2423,-0.18
"1464",2017-02-21,1.2473,1.2458,1.2482,1.2398,0.1
"1465",2017-02-20,1.2461,1.241,1.2483,1.2401,0.38
"1466",2017-02-17,1.2414,1.249,1.2513,1.2388,-0.61
"1467",2017-02-16,1.249,1.2462,1.2527,1.2454,0.25
"1468",2017-02-15,1.2459,1.2471,1.2482,1.2381,-0.09
"1469",2017-02-14,1.247,1.2526,1.255,1.2443,-0.46
"1470",2017-02-13,1.2528,1.2474,1.2541,1.247,0.3
"1471",2017-02-10,1.2491,1.2498,1.2524,1.2438,-0.04
"1472",2017-02-09,1.2496,1.2542,1.2585,1.249,-0.34
"1473",2017-02-08,1.2539,1.2508,1.2551,1.2474,0.22
"1474",2017-02-07,1.2511,1.2465,1.2547,1.2346,0.33
"1475",2017-02-06,1.247,1.2491,1.251,1.2424,-0.14
"1476",2017-02-03,1.2488,1.2525,1.2539,1.2458,-0.32
"1477",2017-02-02,1.2528,1.2664,1.2715,1.2522,-1.03
"1478",2017-02-01,1.2658,1.2587,1.2686,1.2549,0.63
"1479",2017-01-31,1.2579,1.2485,1.2598,1.2412,0.74
"1480",2017-01-30,1.2486,1.2552,1.2604,1.2466,-0.55
"1481",2017-01-27,1.2555,1.2599,1.2614,1.2523,-0.3
"1482",2017-01-26,1.2593,1.2638,1.268,1.2562,-0.32
"1483",2017-01-25,1.2634,1.2525,1.2643,1.2492,0.9
"1484",2017-01-24,1.2521,1.2534,1.2546,1.2415,-0.11
"1485",2017-01-23,1.2535,1.2363,1.2546,1.2356,1.29
"1486",2017-01-20,1.2375,1.2342,1.2381,1.226,0.27
"1487",2017-01-19,1.2342,1.2257,1.2343,1.2251,0.68
"1488",2017-01-18,1.2259,1.2414,1.2417,1.2252,-1.24
"1489",2017-01-17,1.2413,1.2044,1.2415,1.2014,3.03
"1490",2017-01-16,1.2048,1.2064,1.209,1.1985,-1.08
"1491",2017-01-13,1.2179,1.2158,1.2234,1.2122,0.13
"1492",2017-01-12,1.2163,1.2208,1.2318,1.215,-0.4
"1493",2017-01-11,1.2212,1.2176,1.227,1.2037,0.29
"1494",2017-01-10,1.2177,1.2162,1.2191,1.2105,0.12
"1495",2017-01-09,1.2162,1.2268,1.2273,1.2124,-1.02
"1496",2017-01-06,1.2287,1.2424,1.2437,1.2264,-1.05
"1497",2017-01-05,1.2418,1.2326,1.2436,1.2272,0.78
"1498",2017-01-04,1.2322,1.2237,1.2356,1.2222,0.68
"1499",2017-01-03,1.2239,1.2274,1.2308,1.22,-0.29
"1500",2017-01-02,1.2275,1.2345,1.2354,1.2268,-0.51
"1501",2016-12-30,1.2338,1.2263,1.2389,1.2245,0.61
"1502",2016-12-29,1.2263,1.2228,1.228,1.2212,0.3
"1503",2016-12-28,1.2226,1.2269,1.2298,1.2199,-0.37
"1504",2016-12-27,1.2271,1.2284,1.229,1.2237,-0.14
"1505",2016-12-26,1.2288,1.2269,1.2314,1.2264,-0.03
"1506",2016-12-23,1.2292,1.2283,1.2301,1.2228,0.07
"1507",2016-12-22,1.2283,1.235,1.2379,1.2274,-0.57
"1508",2016-12-21,1.2354,1.2364,1.2393,1.2323,-0.11
"1509",2016-12-20,1.2367,1.2401,1.2414,1.2313,-0.27
"1510",2016-12-19,1.24,1.2493,1.2504,1.2355,-0.78
"1511",2016-12-16,1.2497,1.2427,1.2519,1.2389,0.63
"1512",2016-12-15,1.2419,1.256,1.2572,1.2376,-1.16
"1513",2016-12-14,1.2565,1.2659,1.2721,1.2529,-0.73
"1514",2016-12-13,1.2658,1.2675,1.2729,1.2651,-0.17
"1515",2016-12-12,1.268,1.2575,1.2704,1.2556,0.83
"1516",2016-12-09,1.2576,1.2589,1.2623,1.255,-0.08
"1517",2016-12-08,1.2586,1.2626,1.2706,1.2547,-0.29
"1518",2016-12-07,1.2622,1.2678,1.2685,1.2569,-0.43
"1519",2016-12-06,1.2677,1.2729,1.2776,1.2655,-0.44
"1520",2016-12-05,1.2733,1.2727,1.2746,1.2625,0.03
"1521",2016-12-02,1.2729,1.2599,1.2747,1.2574,1.08
"1522",2016-12-01,1.2593,1.2506,1.2697,1.25,0.7
"1523",2016-11-30,1.2505,1.249,1.2524,1.2416,0.12
"1524",2016-11-29,1.249,1.2414,1.2527,1.2386,0.6
"1525",2016-11-28,1.2415,1.247,1.2533,1.2385,-0.49
"1526",2016-11-25,1.2476,1.245,1.2491,1.2415,0.19
"1527",2016-11-24,1.2452,1.2442,1.2499,1.2402,0.1
"1528",2016-11-23,1.244,1.2425,1.247,1.2359,0.13
"1529",2016-11-22,1.2424,1.2497,1.2514,1.2383,-0.55
"1530",2016-11-21,1.2493,1.2348,1.2514,1.2311,1.19
"1531",2016-11-18,1.2346,1.2418,1.2438,1.23,-0.56
"1532",2016-11-17,1.2416,1.2443,1.2507,1.2407,-0.22
"1533",2016-11-16,1.2443,1.2456,1.2504,1.241,-0.1
"1534",2016-11-15,1.2456,1.2489,1.2531,1.2382,-0.25
"1535",2016-11-14,1.2487,1.2593,1.2614,1.2441,-0.91
"1536",2016-11-11,1.2602,1.2554,1.2675,1.2524,0.37
"1537",2016-11-10,1.2555,1.2405,1.2585,1.2374,1.2
"1538",2016-11-09,1.2406,1.2373,1.2549,1.2351,0.2
"1539",2016-11-08,1.2381,1.2393,1.2444,1.2362,-0.14
"1540",2016-11-07,1.2398,1.2513,1.2527,1.2379,-0.97
"1541",2016-11-04,1.2519,1.2462,1.2559,1.2448,0.46
"1542",2016-11-03,1.2462,1.2302,1.2496,1.2295,1.29
"1543",2016-11-02,1.2303,1.2243,1.236,1.2224,0.49
"1544",2016-11-01,1.2243,1.2237,1.2282,1.2206,-0.01
"1545",2016-10-31,1.2244,1.2179,1.2251,1.2143,0.48
"1546",2016-10-28,1.2185,1.2164,1.2217,1.2117,0.18
"1547",2016-10-27,1.2163,1.2248,1.2271,1.2148,-0.69
"1548",2016-10-26,1.2248,1.2189,1.2251,1.2154,0.49
"1549",2016-10-25,1.2188,1.2237,1.2245,1.2083,-0.42
"1550",2016-10-24,1.2239,1.2224,1.2253,1.2186,0.03
"1551",2016-10-21,1.2235,1.2254,1.2263,1.2171,-0.14
"1552",2016-10-20,1.2252,1.2285,1.23,1.221,-0.28
"1553",2016-10-19,1.2286,1.2297,1.2334,1.2257,-0.09
"1554",2016-10-18,1.2297,1.2181,1.2327,1.2174,0.93
"1555",2016-10-17,1.2184,1.2188,1.2204,1.2136,-0.02
"1556",2016-10-14,1.2187,1.2259,1.2263,1.2168,-0.55
"1557",2016-10-13,1.2255,1.221,1.2275,1.2134,0.38
"1558",2016-10-12,1.2208,1.2123,1.2328,1.2105,0.7
"1559",2016-10-11,1.2123,1.2367,1.2377,1.2091,-1.94
"1560",2016-10-10,1.2363,1.2435,1.2453,1.2347,-0.57
"1561",2016-10-07,1.2434,1.2616,1.2626,1.1452,-1.44
"1562",2016-10-06,1.2616,1.2746,1.2761,1.2601,-1.04
"1563",2016-10-05,1.2749,1.2728,1.2772,1.2684,0.16
"1564",2016-10-04,1.2728,1.2842,1.2862,1.2717,-0.9
"1565",2016-10-03,1.2843,1.294,1.2948,1.2817,-1.02
"1566",2016-09-30,1.2976,1.2969,1.3023,1.2936,0.05
"1567",2016-09-29,1.297,1.3016,1.306,1.2953,-0.38
"1568",2016-09-28,1.3019,1.3023,1.3033,1.2979,-0.02
"1569",2016-09-27,1.3022,1.2975,1.3027,1.2936,0.36
"1570",2016-09-26,1.2975,1.2952,1.2988,1.2914,0.01
"1571",2016-09-23,1.2974,1.3071,1.309,1.2913,-0.8
"1572",2016-09-22,1.3078,1.3036,1.3125,1.3028,0.39
"1573",2016-09-21,1.3027,1.2989,1.3048,1.2945,0.29
"1574",2016-09-20,1.2989,1.3029,1.3064,1.2946,-0.29
"1575",2016-09-19,1.3027,1.2995,1.3093,1.2992,0.2
"1576",2016-09-16,1.3001,1.3241,1.3255,1.2998,-1.79
"1577",2016-09-15,1.3238,1.3232,1.3279,1.3179,0.02
"1578",2016-09-14,1.3235,1.3191,1.3242,1.3138,0.3
"1579",2016-09-13,1.3195,1.3337,1.3344,1.3167,-1.07
"1580",2016-09-12,1.3338,1.3273,1.3351,1.3239,0.54
"1581",2016-09-09,1.3267,1.3299,1.3341,1.3242,-0.22
"1582",2016-09-08,1.3296,1.3339,1.3377,1.3281,-0.31
"1583",2016-09-07,1.3338,1.3438,1.3441,1.3317,-0.75
"1584",2016-09-06,1.3439,1.3303,1.3447,1.3295,1.01
"1585",2016-09-05,1.3304,1.3299,1.3379,1.3291,0.08
"1586",2016-09-02,1.3293,1.3272,1.3356,1.3255,0.19
"1587",2016-09-01,1.3268,1.3139,1.3318,1.3125,0.99
"1588",2016-08-31,1.3138,1.3077,1.3158,1.3065,0.42
"1589",2016-08-30,1.3083,1.311,1.3121,1.306,-0.15
"1590",2016-08-29,1.3103,1.3133,1.314,1.3057,-0.27
"1591",2016-08-26,1.3139,1.3191,1.3281,1.312,-0.39
"1592",2016-08-25,1.3191,1.3233,1.3264,1.3166,-0.32
"1593",2016-08-24,1.3233,1.3193,1.3274,1.316,0.28
"1594",2016-08-23,1.3196,1.3137,1.3215,1.3131,0.43
"1595",2016-08-22,1.3139,1.306,1.3158,1.3028,0.49
"1596",2016-08-19,1.3075,1.3173,1.3186,1.3021,-0.71
"1597",2016-08-18,1.3168,1.3043,1.3174,1.3033,0.97
"1598",2016-08-17,1.3042,1.3047,1.3089,1.2979,-0.02
"1599",2016-08-16,1.3045,1.2878,1.3052,1.2873,1.28
"1600",2016-08-15,1.288,1.292,1.2945,1.2864,-0.33
"1601",2016-08-12,1.2923,1.296,1.3039,1.2905,-0.25
"1602",2016-08-11,1.2955,1.3006,1.3028,1.2935,-0.43
"1603",2016-08-10,1.3011,1.3005,1.3096,1.299,0.07
"1604",2016-08-09,1.3002,1.304,1.3053,1.2956,-0.28
"1605",2016-08-08,1.3039,1.3056,1.3097,1.3027,-0.26
"1606",2016-08-05,1.3073,1.311,1.3178,1.3023,-0.27
"1607",2016-08-04,1.3108,1.3329,1.3349,1.3103,-1.65
"1608",2016-08-03,1.3328,1.3357,1.3373,1.328,-0.22
"1609",2016-08-02,1.3357,1.3181,1.3366,1.3172,1.36
"1610",2016-08-01,1.3178,1.3234,1.3276,1.3165,-0.4
"1611",2016-07-29,1.3231,1.3169,1.3305,1.315,0.5
"1612",2016-07-28,1.3165,1.322,1.3249,1.3117,-0.42
"1613",2016-07-27,1.3221,1.3132,1.3235,1.3071,0.68
"1614",2016-07-26,1.3132,1.3139,1.3179,1.3059,-0.07
"1615",2016-07-25,1.3141,1.3112,1.3165,1.3094,0.23
"1616",2016-07-22,1.3111,1.3236,1.3294,1.3081,-0.93
"1617",2016-07-21,1.3234,1.3208,1.3276,1.3157,0.18
"1618",2016-07-20,1.321,1.3111,1.3227,1.3063,0.76
"1619",2016-07-19,1.3111,1.3255,1.3276,1.3072,-1.09
"1620",2016-07-18,1.3256,1.3169,1.3313,1.3163,0.48
"1621",2016-07-15,1.3193,1.3342,1.3481,1.3132,-1.12
"1622",2016-07-14,1.3342,1.3146,1.3475,1.3106,1.48
"1623",2016-07-13,1.3147,1.3248,1.3338,1.3132,-0.72
"1624",2016-07-12,1.3243,1.299,1.3296,1.2969,1.92
"1625",2016-07-11,1.2994,1.295,1.3018,1.285,0.29
"1626",2016-07-08,1.2956,1.2909,1.3018,1.2878,0.36
"1627",2016-07-07,1.291,1.2932,1.305,1.2874,-0.16
"1628",2016-07-06,1.2931,1.302,1.303,1.2798,-0.71
"1629",2016-07-05,1.3023,1.3289,1.3296,1.2999,-2.01
"1630",2016-07-04,1.329,1.3247,1.334,1.3228,0.21
"1631",2016-07-01,1.3262,1.3307,1.335,1.3244,-0.37
"1632",2016-06-30,1.3311,1.3433,1.35,1.3207,-0.86
"1633",2016-06-29,1.3426,1.3342,1.3535,1.3285,0.63
"1634",2016-06-28,1.3342,1.3225,1.342,1.3198,0.93
"1635",2016-06-27,1.3219,1.3564,1.3564,1.3119,-3.37
"1636",2016-06-24,1.368,1.4872,1.502,1.3226,-8.06
"1637",2016-06-23,1.4879,1.4706,1.4947,1.47,1.16
"1638",2016-06-22,1.4708,1.4648,1.4777,1.4644,0.42
"1639",2016-06-21,1.4647,1.47,1.4783,1.4614,-0.35
"1640",2016-06-20,1.4699,1.4354,1.4722,1.4354,2.37
"1641",2016-06-17,1.4358,1.4204,1.4388,1.4196,1.09
"1642",2016-06-16,1.4203,1.4204,1.4253,1.4011,-0.01
"1643",2016-06-15,1.4205,1.4116,1.4222,1.4092,0.62
"1644",2016-06-14,1.4117,1.4273,1.4273,1.4091,-1.09
"1645",2016-06-13,1.4272,1.4257,1.4327,1.4113,0.1
"1646",2016-06-10,1.4258,1.446,1.4474,1.4179,-1.39
"1647",2016-06-09,1.4459,1.4501,1.4528,1.4447,-0.3
"1648",2016-06-08,1.4502,1.4541,1.46,1.4497,-0.29
"1649",2016-06-07,1.4544,1.4441,1.4645,1.4435,0.71
"1650",2016-06-06,1.4442,1.4519,1.4526,1.4356,-0.54
"1651",2016-06-03,1.452,1.4419,1.4582,1.4398,0.66
"1652",2016-06-02,1.4425,1.4417,1.4474,1.4405,0.06
"1653",2016-06-01,1.4416,1.4479,1.4508,1.4386,-0.43
"1654",2016-05-31,1.4478,1.4639,1.4724,1.4462,-1.1
"1655",2016-05-30,1.4639,1.4624,1.4641,1.4586,0.1
"1656",2016-05-27,1.4625,1.4671,1.4693,1.4605,-0.31
"1657",2016-05-26,1.467,1.47,1.4744,1.4644,-0.18
"1658",2016-05-25,1.4696,1.4636,1.473,1.4601,0.41
"1659",2016-05-24,1.4636,1.4488,1.4646,1.4474,1.04
"1660",2016-05-23,1.4485,1.4506,1.455,1.4443,-0.11
"1661",2016-05-20,1.4501,1.4611,1.4615,1.4482,-0.76
"1662",2016-05-19,1.4612,1.46,1.4666,1.4564,0.11
"1663",2016-05-18,1.4596,1.4459,1.4635,1.4401,0.91
"1664",2016-05-17,1.4464,1.4398,1.4526,1.4393,0.44
"1665",2016-05-16,1.4401,1.4352,1.4421,1.4335,0.27
"1666",2016-05-13,1.4362,1.445,1.4458,1.4339,-0.61
"1667",2016-05-12,1.445,1.445,1.4534,1.4409,0.01
"1668",2016-05-11,1.4448,1.4438,1.4488,1.4394,0.05
"1669",2016-05-10,1.4441,1.4407,1.4478,1.4387,0.24
"1670",2016-05-09,1.4407,1.4429,1.4479,1.4373,-0.16
"1671",2016-05-06,1.443,1.4484,1.4544,1.4413,-0.39
"1672",2016-05-05,1.4486,1.4499,1.4533,1.4446,-0.04
"1673",2016-05-04,1.4492,1.4536,1.4572,1.446,-0.29
"1674",2016-05-03,1.4534,1.4673,1.477,1.4528,-0.95
"1675",2016-05-02,1.4673,1.4611,1.4697,1.4578,0.41
"1676",2016-04-29,1.4613,1.4609,1.4671,1.4578,0.02
"1677",2016-04-28,1.461,1.4541,1.4623,1.4523,0.46
"1678",2016-04-27,1.4543,1.4585,1.4624,1.4476,-0.27
"1679",2016-04-26,1.4582,1.4483,1.464,1.4476,0.69
"1680",2016-04-25,1.4482,1.4414,1.4521,1.4402,0.55
"1681",2016-04-22,1.4403,1.4323,1.4451,1.4311,0.56
"1682",2016-04-21,1.4323,1.4333,1.4441,1.43,-0.07
"1683",2016-04-20,1.4333,1.4393,1.4411,1.4327,-0.42
"1684",2016-04-19,1.4393,1.4277,1.442,1.4267,0.81
"1685",2016-04-18,1.4278,1.4225,1.4294,1.4134,0.58
"1686",2016-04-15,1.4195,1.4155,1.4241,1.4131,0.29
"1687",2016-04-14,1.4154,1.4203,1.4212,1.4089,-0.34
"1688",2016-04-13,1.4203,1.4274,1.428,1.4191,-0.5
"1689",2016-04-12,1.4275,1.424,1.4349,1.4196,0.24
"1690",2016-04-11,1.4241,1.4124,1.4286,1.4104,0.81
"1691",2016-04-08,1.4126,1.406,1.4144,1.4042,0.49
"1692",2016-04-07,1.4057,1.412,1.4159,1.4046,-0.45
"1693",2016-04-06,1.4121,1.416,1.4171,1.4005,-0.28
"1694",2016-04-05,1.4161,1.4263,1.4281,1.4122,-0.72
"1695",2016-04-04,1.4263,1.4219,1.4322,1.4189,0.26
"1696",2016-04-01,1.4226,1.4365,1.4379,1.4176,-0.95
"1697",2016-03-31,1.4362,1.438,1.4428,1.4327,-0.11
"1698",2016-03-30,1.4378,1.438,1.446,1.436,-0.05
"1699",2016-03-29,1.4385,1.4257,1.4409,1.4197,0.92
"1700",2016-03-28,1.4254,1.4129,1.4282,1.4118,0.78
"1701",2016-03-25,1.4143,1.4153,1.4159,1.4108,-0.08
"1702",2016-03-24,1.4154,1.4114,1.4184,1.4057,0.26
"1703",2016-03-23,1.4117,1.4207,1.4228,1.4082,-0.64
"1704",2016-03-22,1.4208,1.4368,1.4398,1.419,-1.11
"1705",2016-03-21,1.4367,1.448,1.448,1.4364,-0.78
"1706",2016-03-18,1.448,1.4482,1.4516,1.4411,0.01
"1707",2016-03-17,1.4479,1.4258,1.4503,1.422,1.54
"1708",2016-03-16,1.4259,1.415,1.4274,1.4053,0.75
"1709",2016-03-15,1.4153,1.4301,1.4309,1.4139,-1.04
"1710",2016-03-14,1.4302,1.4384,1.4391,1.4291,-0.59
"1711",2016-03-11,1.4387,1.4281,1.4438,1.4254,0.75
"1712",2016-03-10,1.428,1.422,1.4322,1.4121,0.44
"1713",2016-03-09,1.4217,1.4217,1.4244,1.4177,0.01
"1714",2016-03-08,1.4216,1.4266,1.4276,1.4173,-0.34
"1715",2016-03-07,1.4265,1.4234,1.4284,1.4135,0.26
"1716",2016-03-04,1.4228,1.4179,1.4249,1.4108,0.35
"1717",2016-03-03,1.4179,1.4078,1.4196,1.4032,0.72
"1718",2016-03-02,1.4078,1.3948,1.4094,1.3914,0.93
"1719",2016-03-01,1.3948,1.3918,1.4019,1.3904,0.23
"1720",2016-02-29,1.3916,1.3869,1.3947,1.3834,0.33
"1721",2016-02-26,1.387,1.3962,1.4045,1.3855,-0.67
